technology_mode,year,published,pollutant,bea_code,sector_name,value_kg,unit,activity_ratio_to_observed_2019,coefficient_coverage,signal,signal_reason,accounting_method
frozen,2019,1,ASBEST,722,Food services and drinking places,0.31243876017093153,kg,0.8897108482131647,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,CO2,81,"Other services, except government",13335263275.845016,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,CH4,81,"Other services, except government",0.0,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,N2O,81,"Other services, except government",0.0,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,PM25,81,"Other services, except government",0.0,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,PM10,81,"Other services, except government",0.0,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,NOX,81,"Other services, except government",6977284.986918112,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,SO2,81,"Other services, except government",401814.4580829504,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,CO,81,"Other services, except government",39413158.879273616,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,VOC,81,"Other services, except government",17987029.995780498,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,NH3_AIR,81,"Other services, except government",37436.51828196147,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,H2S,81,"Other services, except government",539.3529842600722,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,BENZ,81,"Other services, except government",96229.62507865664,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,TXYL,81,"Other services, except government",1208226.3429245348,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,MEOH,81,"Other services, except government",17925.36456261736,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,FORM,81,"Other services, except government",77039.97774884307,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,STYR,81,"Other services, except government",30157.74551702815,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,ETO,81,"Other services, except government",280.5574289299608,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,PHEN,81,"Other services, except government",9120.85444271316,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,CYAN,81,"Other services, except government",6013.347788318766,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,CL2,81,"Other services, except government",312.1571965281925,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,HCL,81,"Other services, except government",6850.407492286577,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,H2SO4,81,"Other services, except government",47.14722556701682,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,HF,81,"Other services, except government",127.56368228466587,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,DIOX,81,"Other services, except government",2.231187597596407e-06,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,PFAS,81,"Other services, except government",0.0,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,PB,81,"Other services, except government",1353.8690618970481,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,HG,81,"Other services, except government",155.88052736622762,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,AS,81,"Other services, except government",23.39217618991564,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,CD,81,"Other services, except government",72.44219531297422,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,CR,81,"Other services, except government",6.914974117010061,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,NI,81,"Other services, except government",450.8741518527987,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,MN,81,"Other services, except government",567.8229877838513,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,CU,81,"Other services, except government",79.58131431509493,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,ZN,81,"Other services, except government",67.84976881504751,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,SE,81,"Other services, except government",39.22918877055031,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,COB,81,"Other services, except government",1.9284215667573823,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,SB,81,"Other services, except government",8.835620152360878,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,BE,81,"Other services, except government",6.832324889358557,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,TN,81,"Other services, except government",7215.612334776475,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,NO3,81,"Other services, except government",0.0,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,NH3_W,81,"Other services, except government",0.0,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,TP,81,"Other services, except government",302.8654421519642,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,BOD,81,"Other services, except government",48805.542681989005,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,COD,81,"Other services, except government",9557.258045699444,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,TSS,81,"Other services, except government",2077780.5887646184,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,OIL,81,"Other services, except government",65097.86403306936,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,TDS,81,"Other services, except government",66776.08726641505,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,PEST,81,"Other services, except government",0.0,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2019,1,ASBEST,81,"Other services, except government",0.0012054080790497215,kg,0.8831300182678818,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,CO2,111CA,Farms,29816430190.925735,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,CH4,111CA,Farms,9365291843.576017,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,N2O,111CA,Farms,1020601741.6172612,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,PM25,111CA,Farms,0.0,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,PM10,111CA,Farms,0.0,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,NOX,111CA,Farms,268215378.06965137,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,SO2,111CA,Farms,2769686.4990675175,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,CO,111CA,Farms,406256461.8114862,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,VOC,111CA,Farms,414205883.5551928,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,NH3_AIR,111CA,Farms,2938488031.3681245,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,H2S,111CA,Farms,6813.458893425483,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,BENZ,111CA,Farms,1778238.38691867,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,TXYL,111CA,Farms,3410571.2801329996,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,MEOH,111CA,Farms,12851620.233623268,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,FORM,111CA,Farms,7234930.431049033,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,STYR,111CA,Farms,47992.498774706146,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,ETO,111CA,Farms,0.004892299011559273,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,PHEN,111CA,Farms,1328775.1849618207,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,CYAN,111CA,Farms,0.010441830551666807,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,CL2,111CA,Farms,735.7754421490506,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,HCL,111CA,Farms,10794.11930692991,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,H2SO4,111CA,Farms,2216609.681556752,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,HF,111CA,Farms,1.4456134535050669,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,DIOX,111CA,Farms,0.0,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,PFAS,111CA,Farms,0.0,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,PB,111CA,Farms,78.31173812356192,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,HG,111CA,Farms,3.063722517752191,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,AS,111CA,Farms,81.67655134373665,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,CD,111CA,Farms,5.31131348934546,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,CR,111CA,Farms,0.002645609106789323,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,NI,111CA,Farms,239.1768552886194,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,MN,111CA,Farms,845.4793237142644,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,CU,111CA,Farms,28375.637032828727,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,ZN,111CA,Farms,1.172166175867202,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,SE,111CA,Farms,2.002508055802148,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,COB,111CA,Farms,2.9896766786564104,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,SB,111CA,Farms,3.437519810177398,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,BE,111CA,Farms,0.7145709035366063,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,TN,111CA,Farms,1517667118.3107686,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,NO3,111CA,Farms,0.0,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,NH3_W,111CA,Farms,0.0,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,TP,111CA,Farms,194688322.72206566,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,BOD,111CA,Farms,448186.3494553663,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,COD,111CA,Farms,62.901976152269,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,TSS,111CA,Farms,7426273.735711181,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,OIL,111CA,Farms,906448.9651609048,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,TDS,111CA,Farms,4825295.816711812,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,PEST,111CA,Farms,19858970.735255472,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,ASBEST,111CA,Farms,4.534623745586397e-08,kg,0.9775878751123191,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,CO2,113FF,"Forestry, fishing, and related activities",3569446508.9886036,kg,0.991512919163501,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,CH4,113FF,"Forestry, fishing, and related activities",0.0,kg,0.991512919163501,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,N2O,113FF,"Forestry, fishing, and related activities",0.0,kg,0.991512919163501,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,PM25,113FF,"Forestry, fishing, and related activities",0.0,kg,0.991512919163501,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,PM10,113FF,"Forestry, fishing, and related activities",0.0,kg,0.991512919163501,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,NOX,113FF,"Forestry, fishing, and related activities",7717355.443132374,kg,0.991512919163501,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,SO2,113FF,"Forestry, fishing, and related activities",365493.0805919807,kg,0.991512919163501,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,CO,113FF,"Forestry, fishing, and related activities",38971582.963155806,kg,0.991512919163501,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,VOC,113FF,"Forestry, fishing, and related activities",8191575.374652045,kg,0.991512919163501,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,NH3_AIR,113FF,"Forestry, fishing, and related activities",23023556.687412255,kg,0.991512919163501,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,H2S,113FF,"Forestry, fishing, and related activities",467.88633789387376,kg,0.991512919163501,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,BENZ,113FF,"Forestry, fishing, and related activities",98340.70982058423,kg,0.991512919163501,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,TXYL,113FF,"Forestry, fishing, and related activities",382240.94023648783,kg,0.991512919163501,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,MEOH,113FF,"Forestry, fishing, and related activities",107405.12149158596,kg,0.991512919163501,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,FORM,113FF,"Forestry, fishing, and related activities",287223.72745800746,kg,0.991512919163501,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,STYR,113FF,"Forestry, fishing, and related activities",7266.333796424772,kg,0.991512919163501,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,ETO,113FF,"Forestry, fishing, and related activities",5.509517325238506,kg,0.991512919163501,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,PHEN,113FF,"Forestry, fishing, and related activities",9751.390423747409,kg,0.991512919163501,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,CYAN,113FF,"Forestry, fishing, and related activities",0.20248434182849806,kg,0.991512919163501,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,CL2,113FF,"Forestry, fishing, and related activities",26.848868606619636,kg,0.991512919163501,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,HCL,113FF,"Forestry, fishing, and related activities",165.80978509788505,kg,0.991512919163501,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,H2SO4,113FF,"Forestry, fishing, and related activities",24880.526027531414,kg,0.991512919163501,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,HF,113FF,"Forestry, fishing, and related activities",4.021822748643293,kg,0.991512919163501,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,DIOX,113FF,"Forestry, fishing, and related activities",0.0,kg,0.991512919163501,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,PFAS,113FF,"Forestry, fishing, and related activities",0.0,kg,0.991512919163501,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,PB,113FF,"Forestry, fishing, and related activities",398.60466735069866,kg,0.991512919163501,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,HG,113FF,"Forestry, fishing, and related activities",0.4710267604887385,kg,0.991512919163501,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,AS,113FF,"Forestry, fishing, and related activities",8.117258713037774,kg,0.991512919163501,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,CD,113FF,"Forestry, fishing, and related activities",4.311688748454913,kg,0.991512919163501,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
frozen,2020,1,CR,113FF,"Forestry, fishing, and related activities",0.018801104878682983,kg,0.991512919163501,complete,n.d.,nessuna soglia settoriale documentata; intensita costante,intensita_fisica_2012_riscalata_per_rapporto_di_attivita_reale_2019
